,arr_delay
17437,782.0
17438,-9.0
17439,-11.0
17440,1.0
17441,-8.0
17442,25.0
17443,6.0
17444,1.0
17445,8.0
17446,-15.0
17447,-25.0
17448,-19.0
17449,-6.0
17450,4.0
17451,-15.0
17452,-9.0
17453,-4.0
17454,-3.0
17455,4.0
17456,-10.0
17457,-13.0
17458,0.0
17459,24.0
17460,32.0
17461,-13.0
17462,2.0
17463,-2.0
17464,16.0
17465,-17.0
17466,8.0
17467,13.0
17468,1.0
17469,-4.0
17470,7.0
17471,-10.0
17472,-7.0
17473,0.0
17474,-3.0
17475,-31.0
17476,-26.0
17477,5.0
17478,-7.0
17479,10.0
17480,-20.0
17481,13.0
17482,-14.0
17483,11.0
17484,-2.0
17485,-12.0
17486,-11.0
17487,-18.0
17488,2.0
17489,112.0
17490,-9.0
17491,-11.0
17492,-2.0
17493,-11.0
17494,-10.0
17495,-5.0
17496,-1.0
17497,-9.0
17498,10.0
17499,-34.0
17500,-16.0
17501,66.0
17502,20.0
17503,0.0
17504,2.0
17505,-5.0
17506,88.0
17507,97.0
17508,-13.0
17509,0.0
17510,-11.0
17511,51.0
17512,-12.0
17513,-5.0
17514,-5.0
17515,1.0
17516,-2.0
17517,14.0
17518,-16.0
17519,-11.0
17520,-23.0
17521,-7.0
17522,22.0
17523,-29.0
17524,8.0
17525,5.0
17526,5.0
17527,2.0
17528,-11.0
17529,-9.0
17530,23.0
17531,0.0
17532,2.0
17533,-8.0
17534,19.0
17535,28.0
17536,-4.0
17537,16.0
17538,-14.0
17539,-22.0
17540,-22.0
17541,4.0
17542,26.0
17543,-22.0
17544,-7.0
17545,26.0
17546,13.0
17547,-25.0
17548,127.0
17549,4.0
17550,37.0
17551,-16.0
17552,-1.0
17553,-6.0
17554,-3.0
17555,-10.0
17556,3.0
17557,242.0
17558,-11.0
17559,28.0
17560,-10.0
17561,-18.0
17562,12.0
17563,12.0
17564,-22.0
17565,-9.0
17566,-13.0
17567,-8.0
17568,76.0
17569,5.0
17570,-18.0
17571,5.0
17572,1.0
17573,13.0
17574,-11.0
17575,-22.0
17576,33.0
17577,1.0
17578,-17.0
17579,-10.0
17580,-4.0
17581,-13.0
17582,1.0
17583,24.0
17584,-18.0
17585,-12.0
17586,6.0
17587,50.0
17588,-8.0
17589,-12.0
17590,14.0
17591,1.0
17592,31.0
17593,-7.0
17594,23.0
17595,19.0
17596,12.0
17597,6.0
17598,43.0
17599,61.0
17600,3.0
17601,-13.0
17602,1.0
17603,12.0
17604,-3.0
17605,-5.0
17606,4.0
17607,6.0
17608,-20.0
17609,138.0
17610,-13.0
17611,-4.0
17612,-11.0
17613,-4.0
17614,-19.0
17615,-7.0
17616,-12.0
17617,3.0
17618,-7.0
17619,29.0
17620,9.0
17621,-6.0
17622,-3.0
17623,-11.0
17624,57.0
17625,-7.0
17626,-18.0
17627,21.0
17628,6.0
17629,-11.0
17630,-9.0
17631,-15.0
17632,-10.0
17633,-14.0
17634,12.0
17635,-5.0
17636,-19.0
17637,-2.0
17638,-30.0
17639,-7.0
17640,-7.0
17641,-17.0
17642,-14.0
17643,-6.0
17644,-15.0
17645,-14.0
17646,-14.0
17647,-14.0
17648,-16.0
17649,-8.0
17650,28.0
17651,-18.0
17652,-27.0
17653,9.0
17654,-3.0
17655,2.0
17656,13.0
17657,-16.0
17658,-17.0
17659,-9.0
17660,0.0
17661,-16.0
17662,21.0
17663,77.0
17664,68.0
17665,-8.0
17666,-16.0
17667,-1.0
17668,11.0
17669,-15.0
17670,-22.0
17671,-11.0
17672,-15.0
17673,-3.0
17674,60.0
17675,-31.0
17676,-16.0
17677,150.0
17678,-24.0
17679,-21.0
17680,-22.0
17681,-3.0
17682,5.0
17683,-25.0
17684,-3.0
17685,-15.0
17686,-17.0
17687,-22.0
17688,-16.0
17689,4.0
17690,-27.0
17691,-24.0
17692,-12.0
17693,-8.0
17694,-3.0
17695,-19.0
17696,-7.0
17697,13.0
17698,28.0
17699,-13.0
17700,129.0
17701,48.0
17702,-1.0
17703,100.0
17704,-10.0
17705,-23.0
17706,-9.0
17707,-25.0
17708,-2.0
17709,-3.0
17710,-13.0
17711,-4.0
17712,-23.0
17713,-5.0
17714,12.0
17715,-21.0
17716,-2.0
17717,-3.0
17718,20.0
17719,0.0
17720,3.0
17721,3.0
17722,-9.0
17723,-16.0
17724,-22.0
17725,-22.0
17726,25.0
17727,125.0
17728,49.0
17729,18.0
17730,46.0
17731,-14.0
17732,-10.0
17733,17.0
17734,14.0
17735,0.0
17736,198.0
17737,25.0
17738,-5.0
17739,-21.0
17740,21.0
17741,79.0
17742,72.0
17743,-19.0
17744,-9.0
17745,26.0
17746,30.0
17747,662.0
17748,2.0
17749,-23.0
17750,3.0
17751,-21.0
17752,-11.0
17753,-17.0
17754,135.0
17755,6.0
17756,-24.0
17757,-14.0
17758,-13.0
17759,53.0
17760,38.0
17761,-8.0
17762,7.0
17763,-25.0
17764,-15.0
17765,-8.0
17766,-11.0
17767,13.0
17768,-6.0
17769,-22.0
17770,1.0
17771,-15.0
17772,5.0
17773,-1.0
17774,-11.0
17775,-6.0
17776,8.0
17777,24.0
17778,60.0
17779,-29.0
17780,-5.0
17781,-12.0
17782,-16.0
17783,-13.0
17784,13.0
17785,39.0
17786,1.0
17787,4.0
17788,-5.0
17789,-19.0
17790,78.0
17791,54.0
17792,116.0
17793,100.0
17794,9.0
17795,-5.0
17796,-18.0
17797,-27.0
17798,3.0
17799,4.0
17800,100.0
17801,-17.0
17802,-15.0
17803,-23.0
17804,-13.0
17805,-12.0
17806,3.0
17807,-9.0
17808,11.0
17809,-22.0
17810,5.0
17811,41.0
17812,28.0
17813,2.0
17814,6.0
17815,19.0
17816,-9.0
17817,90.0
17818,18.0
17819,3.0
17820,5.0
17821,-9.0
17822,-2.0
17823,-4.0
17824,7.0
17825,-5.0
17826,-28.0
17827,-30.0
17828,171.0
17829,34.0
17830,-25.0
17831,-4.0
17832,-18.0
17833,6.0
17834,5.0
17835,-3.0
17836,11.0
17837,39.0
17838,17.0
17839,16.0
17840,-19.0
17841,14.0
17842,11.0
17843,17.0
17844,-15.0
17845,-27.0
17846,4.0
17847,-5.0
17848,-4.0
17849,-11.0
17850,-13.0
17851,182.0
17852,71.0
17853,0.0
17854,-20.0
17855,-16.0
17856,-32.0
17857,25.0
17858,13.0
17859,-13.0
17860,-22.0
17861,-20.0
17862,-18.0
17863,-11.0
17864,-9.0
17865,23.0
17866,13.0
17867,-13.0
17868,10.0
17869,23.0
17870,-4.0
17871,-15.0
17872,-15.0
17873,-9.0
17874,-2.0
17875,-3.0
17876,-22.0
17877,1.0
17878,11.0
17879,25.0
17880,-18.0
17881,-9.0
17882,-8.0
17883,88.0
17884,-1.0
17885,-11.0
17886,22.0
17887,-11.0
17888,20.0
17889,-2.0
17890,-10.0
17891,3.0
17892,-4.0
17893,-30.0
17894,-7.0
17895,19.0
17896,19.0
17897,-22.0
17898,-17.0
17899,-3.0
17900,19.0
17901,18.0
17902,-6.0
17903,12.0
17904,39.0
17905,19.0
17906,-29.0
17907,8.0
17908,-19.0
17909,26.0
17910,-12.0
17911,-12.0
17912,-6.0
17913,-7.0
17914,3.0
17915,-4.0
17916,-32.0
17917,-21.0
17918,10.0
17919,16.0
17920,-21.0
17921,2.0
17922,-15.0
17923,58.0
17924,166.0
17925,3.0
17926,23.0
17927,-9.0
17928,-10.0
17929,27.0
17930,-11.0
17931,13.0
17932,-7.0
17933,-21.0
17934,-10.0
17935,564.0
17936,-16.0
17937,11.0
17938,-5.0
17939,21.0
17940,13.0
17941,221.0
17942,18.0
17943,-21.0
17944,5.0
17945,21.0
17946,50.0
17947,13.0
17948,-17.0
17949,196.0
17950,135.0
17951,57.0
17952,13.0
17953,-9.0
17954,18.0
17955,25.0
17956,55.0
17957,37.0
17958,11.0
17959,12.0
17960,79.0
17961,16.0
17962,-1.0
17963,28.0
17964,13.0
17965,81.0
17966,-16.0
17967,59.0
17968,-11.0
17969,-20.0
17970,-11.0
17971,-7.0
17972,-21.0
17973,-29.0
17974,43.0
17975,-18.0
17976,17.0
17977,179.0
17978,-3.0
17979,-26.0
17980,27.0
17981,59.0
17982,-22.0
17983,-15.0
17984,-12.0
17985,-18.0
17986,30.0
17987,-1.0
17988,1.0
17989,10.0
17990,-7.0
17991,3.0
17992,-11.0
17993,-8.0
17994,117.0
17995,6.0
17996,195.0
17997,52.0
17998,23.0
17999,4.0
18000,-7.0
18001,50.0
18002,-19.0
18003,-24.0
18004,62.0
18005,130.0
18006,119.0
18007,123.0
18008,11.0
18009,-15.0
18010,-39.0
18011,34.0
18012,129.0
18013,79.0
18014,-15.0
18015,-18.0
18016,-12.0
18017,6.0
18018,-5.0
18019,-1.0
18020,44.0
18021,-15.0
18022,-13.0
18023,-16.0
18024,89.0
18025,42.0
18026,-21.0
18027,2.0
18028,-17.0
18029,-7.0
18030,10.0
18031,61.0
18032,-12.0
18033,27.0
18034,70.0
18035,-4.0
18036,9.0
18037,-3.0
18038,-6.0
18039,158.0
18040,-11.0
18041,14.0
18042,108.0
18043,-2.0
18044,129.0
18045,-1.0
18046,-23.0
18047,32.0
18048,-7.0
18049,69.0
18050,67.0
18051,73.0
18052,75.0
18053,-34.0
18054,3.0
18055,20.0
18056,-5.0
18057,13.0
18058,-14.0
18059,47.0
18060,1.0
18061,-25.0
18062,-25.0
18063,-14.0
18064,-49.0
18065,17.0
18066,-9.0
18067,-11.0
18068,-3.0
18069,-24.0
18070,1.0
18071,51.0
18072,-19.0
18073,-12.0
18074,175.0
18075,-6.0
18076,-19.0
18077,4.0
18078,-4.0
18079,-22.0
18080,-4.0
18081,4.0
18082,93.0
18083,-1.0
18084,4.0
18085,-22.0
18086,204.0
18087,-20.0
18088,76.0
18089,87.0
18090,20.0
18091,-11.0
18092,194.0
18093,5.0
18094,-20.0
18095,-11.0
18096,-20.0
18097,69.0
18098,108.0
18099,-15.0
18100,-13.0
18101,-11.0
18102,-11.0
18103,59.0
18104,52.0
18105,-36.0
18106,-19.0
18107,151.0
18108,-22.0
18109,-11.0
18110,13.0
18111,-7.0
18112,39.0
18113,6.0
18114,-2.0
18115,306.0
18116,-22.0
18117,-6.0
18118,66.0
18119,98.0
18120,6.0
18121,3.0
18122,18.0
18123,48.0
18124,37.0
18125,27.0
18126,-15.0
18127,72.0
18128,49.0
18129,-15.0
18130,149.0
18131,132.0
18132,27.0
18133,131.0
18134,1.0
18135,117.0
18136,99.0
18137,3.0
18138,54.0
18139,4.0
18140,-21.0
18141,-12.0
18142,-8.0
18143,64.0
18144,4.0
18145,42.0
18146,-1.0
18147,20.0
18148,-5.0
18149,89.0
18150,123.0
18151,-7.0
18152,-15.0
18153,53.0
18154,3.0
18155,-5.0
18156,-20.0
18157,28.0
18158,139.0
18159,159.0
18160,80.0
18161,109.0
18162,-10.0
18163,-2.0
18164,21.0
18165,7.0
18166,-42.0
18167,-17.0
18168,-41.0
18169,45.0
18170,20.0
18171,117.0
18172,33.0
18173,195.0
18174,113.0
18175,24.0
18176,-8.0
18177,-14.0
18178,-11.0
18179,127.0
18180,49.0
18181,87.0
18182,-21.0
18183,16.0
18184,4.0
18185,-13.0
18186,-5.0
18187,5.0
18188,-10.0
18189,23.0
18190,-11.0
18191,-2.0
18192,-24.0
18193,14.0
18194,-28.0
18195,0.0
18196,-9.0
18197,95.0
18198,19.0
18199,68.0
18200,98.0
18201,51.0
18202,6.0
18203,179.0
18204,-24.0
18205,40.0
18206,-12.0
18207,59.0
18208,242.0
18209,243.0
18210,109.0
18211,-13.0
18212,-1.0
18213,96.0
18214,112.0
18215,120.0
18216,143.0
18217,-3.0
18218,-17.0
18219,-4.0
18220,-5.0
18221,0.0
18222,-6.0
18223,7.0
18224,142.0
18225,-3.0
18226,3.0
18227,-16.0
18228,-6.0
18229,-3.0
18230,-6.0
18231,6.0
18232,-20.0
18233,-23.0
18234,32.0
18235,-8.0
18236,-16.0
18237,15.0
18238,95.0
18239,0.0
18240,11.0
18241,-10.0
18242,3.0
18243,13.0
18244,63.0
18245,2.0
18246,-7.0
18247,-8.0
18248,19.0
18249,30.0
18250,65.0
18251,-5.0
18252,9.0
18253,25.0
18254,-4.0
18255,-10.0
18256,1.0
18257,-20.0
18258,-4.0
18259,2.0
18260,0.0
18261,50.0
18262,10.0
18263,9.0
18264,-20.0
18265,22.0
18266,1.0
18267,49.0
18268,24.0
18269,-19.0
18270,-2.0
18271,-16.0
18272,20.0
18273,-1.0
18274,-13.0
18275,-6.0
18276,20.0
18277,-7.0
18278,-4.0
18279,-38.0
18280,-23.0
18281,113.0
18282,-18.0
18283,-20.0
18284,59.0
18285,-3.0
18286,2.0
18287,4.0
18288,-12.0
18289,-9.0
18290,3.0
18291,14.0
18292,-1.0
18293,9.0
18294,3.0
18295,-5.0
18296,31.0
18297,23.0
18298,-6.0
18299,25.0
18300,2.0
18301,26.0
18302,27.0
18303,98.0
18304,-4.0
18305,-7.0
18306,-17.0
18307,8.0
18308,39.0
18309,31.0
18310,92.0
18311,-21.0
18312,-6.0
18313,-8.0
18314,-4.0
18315,70.0
18316,-28.0
18317,-5.0
18318,4.0
18319,1.0
18320,28.0
18321,86.0
18322,1.0
18323,-10.0
18324,20.0
18325,-1.0
18326,29.0
18327,4.0
18328,-8.0
18329,-1.0
18330,-20.0
18331,-4.0
18332,-5.0
18333,-9.0
18334,-3.0
18335,0.0
18336,-4.0
18337,13.0
18338,24.0
18339,17.0
18340,-12.0
18341,31.0
18342,-37.0
18343,23.0
18344,-12.0
18345,-18.0
18346,11.0
18347,-8.0
18348,-2.0
18349,-13.0
18350,0.0
18351,-6.0
18352,134.0
18353,2.0
18354,-4.0
18355,22.0
18356,40.0
18357,1.0
18358,1.0
18359,-16.0
18360,-2.0
18361,21.0
18362,44.0
18363,13.0
18364,13.0
18365,-3.0
18366,-19.0
18367,-6.0
18368,72.0
18369,3.0
18370,35.0
18371,-2.0
18372,42.0
18373,14.0
18374,-7.0
18375,-6.0
18376,34.0
18377,24.0
18378,-11.0
18379,3.0
18380,2.0
18381,-4.0
18382,1.0
18383,36.0
18384,47.0
18385,65.0
18386,-2.0
18387,2.0
18388,-25.0
18389,19.0
18390,14.0
18391,-3.0
18392,-4.0
18393,110.0
18394,-9.0
18395,74.0
18396,2.0
18397,-7.0
18398,13.0
18399,-10.0
18400,-9.0
18401,85.0
18402,197.0
18403,-9.0
18404,-15.0
18405,-1.0
18406,-22.0
18407,-26.0
18408,4.0
18409,-35.0
18410,-23.0
18411,-7.0
18412,-19.0
18413,89.0
18414,-34.0
18415,0.0
18416,49.0
18417,-37.0
18418,-1.0
18419,-7.0
18420,51.0
18421,-8.0
18422,182.0
18423,58.0
18424,-3.0
18425,2.0
18426,-11.0
18427,-11.0
18428,17.0
18429,-13.0
18430,149.0
18431,-28.0
18432,-7.0
18433,-5.0
18434,13.0
18435,4.0
18436,45.0
18437,-17.0
18438,-9.0
18439,-18.0
18440,-5.0
18441,-8.0
18442,-12.0
18443,-16.0
18444,18.0
18445,-8.0
18446,-9.0
18447,-20.0
18448,97.0
18449,-11.0
18450,7.0
18451,52.0
18452,-16.0
18453,36.0
18454,-6.0
18455,3.0
18456,2.0
18457,-2.0
18458,-22.0
18459,-10.0
18460,19.0
18461,-11.0
18462,129.0
18463,42.0
18464,7.0
18465,-8.0
18466,105.0
18467,148.0
18468,34.0
18469,70.0
18470,49.0
18471,163.0
18472,6.0
18473,2.0
18474,68.0
18475,-8.0
18476,8.0
18477,55.0
18478,53.0
18479,13.0
18480,13.0
18481,-11.0
18482,-6.0
18483,-17.0
18484,-10.0
18485,13.0
18486,5.0
18487,-9.0
18488,12.0
18489,3.0
18490,16.0
18491,-7.0
18492,-16.0
18493,-22.0
18494,-17.0
18495,82.0
18496,-7.0
18497,1.0
18498,15.0
18499,-13.0
18500,-24.0
18501,-18.0
18502,-8.0
18503,-29.0
18504,10.0
18505,2.0
18506,11.0
18507,-7.0
18508,173.0
18509,-33.0
18510,-22.0
18511,-7.0
18512,-16.0
18513,45.0
18514,11.0
18515,6.0
18516,19.0
18517,-24.0
18518,14.0
18519,5.0
18520,-13.0
18521,9.0
18522,-21.0
18523,-10.0
18524,9.0
18525,-36.0
18526,6.0
18527,-18.0
18528,-8.0
18529,-15.0
18530,-14.0
18531,7.0
18532,-9.0
18533,-3.0
18534,-2.0
18535,-6.0
18536,-7.0
18537,36.0
18538,-9.0
18539,-30.0
18540,-8.0
18541,-8.0
18542,-28.0
18543,-12.0
18544,-5.0
18545,-6.0
18546,-7.0
18547,-5.0
18548,15.0
18549,1.0
18550,2.0
18551,-16.0
18552,4.0
18553,-7.0
18554,-25.0
18555,-20.0
18556,-9.0
18557,157.0
18558,-11.0
18559,3.0
18560,-6.0
18561,71.0
18562,-17.0
18563,-13.0
18564,-6.0
18565,-20.0
18566,-7.0
18567,26.0
18568,-9.0
18569,328.0
18570,3.0
18571,-10.0
18572,-10.0
18573,-11.0
18574,-4.0
18575,-32.0
18576,-13.0
18577,6.0
18578,6.0
18579,-14.0
18580,-14.0
18581,-1.0
18582,-41.0
18583,-33.0
18584,41.0
18585,1.0
18586,-4.0
18587,9.0
18588,-24.0
18589,-2.0
18590,-20.0
18591,-5.0
18592,-15.0
18593,-11.0
18594,233.0
18595,-2.0
18596,-7.0
18597,-8.0
18598,-5.0
18599,-6.0
18600,-7.0
18601,6.0
18602,133.0
18603,-12.0
18604,-7.0
18605,2.0
18606,166.0
18607,-17.0
18608,-10.0
18609,-18.0
18610,-14.0
18611,0.0
18612,2.0
18613,-32.0
18614,11.0
18615,21.0
18616,142.0
18617,1.0
18618,14.0
18619,-8.0
18620,-16.0
18621,-9.0
18622,35.0
18623,-5.0
18624,86.0
18625,-3.0
18626,-36.0
18627,-9.0
18628,-20.0
18629,22.0
18630,-19.0
18631,-1.0
18632,-5.0
18633,0.0
18634,-31.0
18635,-2.0
18636,-5.0
18637,32.0
18638,-10.0
18639,-24.0
18640,6.0
18641,-23.0
18642,1.0
18643,-13.0
18644,2.0
18645,-28.0
18646,-18.0
18647,13.0
18648,1.0
18649,-16.0
18650,19.0
18651,-24.0
18652,24.0
18653,-11.0
18654,-7.0
18655,-16.0
18656,-32.0
18657,10.0
18658,20.0
18659,58.0
18660,142.0
18661,-22.0
18662,-13.0
18663,3.0
18664,-31.0
18665,33.0
18666,16.0
18667,-18.0
18668,-14.0
18669,-15.0
18670,-11.0
18671,-10.0
18672,-6.0
18673,21.0
18674,9.0
18675,-2.0
18676,-2.0
18677,-18.0
18678,3.0
18679,4.0
18680,46.0
18681,-19.0
18682,-3.0
18683,-21.0
18684,-14.0
18685,-27.0
18686,-18.0
18687,-32.0
18688,9.0
18689,-12.0
18690,28.0
18691,-1.0
18692,-21.0
18693,27.0
18694,41.0
18695,-46.0
18696,4.0
18697,-23.0
18698,157.0
18699,-6.0
18700,-14.0
18701,-17.0
18702,15.0
18703,-12.0
18704,78.0
18705,0.0
18706,-3.0
18707,-25.0
18708,21.0
18709,-28.0
18710,10.0
18711,-8.0
18712,-10.0
18713,12.0
18714,12.0
18715,-38.0
18716,23.0
18717,12.0
18718,-16.0
18719,154.0
18720,-20.0
18721,-3.0
18722,-19.0
18723,88.0
18724,14.0
18725,0.0
18726,16.0
18727,-17.0
18728,1.0
18729,148.0
18730,-3.0
18731,77.0
18732,65.0
18733,-9.0
18734,-1.0
18735,-6.0
18736,113.0
18737,18.0
18738,-18.0
18739,84.0
18740,-4.0
18741,-9.0
18742,1.0
18743,-8.0
18744,16.0
18745,6.0
18746,-15.0
18747,-11.0
18748,15.0
18749,7.0
18750,-1.0
18751,70.0
18752,37.0
18753,-30.0
18754,19.0
18755,27.0
18756,-6.0
18757,-9.0
18758,-4.0
18759,160.0
18760,76.0
18761,-6.0
18762,-16.0
18763,-16.0
18764,46.0
18765,-2.0
18766,-9.0
18767,-25.0
18768,-19.0
18769,-34.0
18770,-5.0
18771,23.0
18772,77.0
18773,17.0
18774,-9.0
18775,71.0
18776,-20.0
18777,20.0
18778,-12.0
18779,-10.0
18780,-8.0
18781,-11.0
18782,-19.0
18783,-2.0
18784,26.0
18785,-16.0
18786,11.0
18787,-28.0
18788,17.0
18789,-5.0
18790,-14.0
18791,-17.0
18792,-24.0
18793,-12.0
18794,2.0
18795,16.0
18796,-19.0
18797,-13.0
18798,-7.0
18799,-12.0
18800,-9.0
18801,-5.0
18802,78.0
18803,-31.0
18804,-12.0
18805,22.0
18806,7.0
18807,140.0
18808,4.0
18809,-1.0
18810,0.0
18811,55.0
18812,-35.0
18813,-16.0
18814,31.0
18815,-18.0
18816,0.0
18817,-10.0
18818,14.0
18819,-15.0
18820,15.0
18821,7.0
18822,-45.0
18823,-5.0
18824,1.0
18825,-14.0
18826,19.0
18827,-8.0
18828,21.0
18829,-15.0
18830,-1.0
18831,-12.0
18832,3.0
18833,-1.0
18834,7.0
18835,-15.0
18836,14.0
18837,-16.0
18838,4.0
18839,183.0
18840,-7.0
18841,-3.0
18842,-27.0
18843,-16.0
18844,-12.0
18845,-22.0
18846,-8.0
18847,-7.0
18848,-5.0
18849,-25.0
18850,-20.0
18851,2.0
18852,-7.0
18853,-7.0
18854,8.0
18855,-4.0
18856,35.0
18857,180.0
18858,64.0
18859,77.0
18860,12.0
18861,-19.0
18862,-13.0
18863,-13.0
18864,-16.0
18865,40.0
18866,150.0
18867,-19.0
18868,-8.0
18869,107.0
18870,-27.0
18871,-38.0
18872,5.0
18873,7.0
18874,-9.0
18875,1.0
18876,-24.0
18877,-9.0
18878,-7.0
18879,4.0
18880,3.0
18881,86.0
18882,30.0
18883,127.0
18884,-7.0
18885,23.0
18886,-10.0
18887,-17.0
18888,-14.0
18889,-7.0
18890,-22.0
18891,167.0
18892,10.0
18893,-20.0
18894,43.0
18895,-9.0
18896,-16.0
18897,-25.0
18898,3.0
18899,7.0
18900,-30.0
18901,-16.0
18902,3.0
18903,7.0
18904,-11.0
18905,153.0
18906,0.0
18907,-10.0
18908,182.0
18909,15.0
18910,-23.0
18911,-7.0
18912,4.0
18913,-16.0
18914,1.0
18915,-11.0
18916,-28.0
18917,233.0
18918,-5.0
18919,-6.0
18920,-12.0
18921,114.0
18922,-19.0
18923,-6.0
18924,10.0
18925,14.0
18926,6.0
18927,29.0
18928,-19.0
18929,-15.0
18930,9.0
18931,-11.0
18932,-16.0
18933,3.0
18934,177.0
18935,238.0
18936,-26.0
18937,-12.0
18938,37.0
18939,215.0
18940,-3.0
18941,-1.0
18942,-3.0
18943,-20.0
18944,39.0
18945,-11.0
18946,-16.0
18947,1.0
18948,-9.0
18949,-7.0
18950,-25.0
18951,-16.0
18952,0.0
18953,-12.0
18954,-19.0
18955,11.0
18956,62.0
18957,-22.0
18958,19.0
18959,4.0
18960,18.0
18961,-18.0
18962,4.0
18963,-11.0
18964,-28.0
18965,-20.0
18966,-22.0
18967,-2.0
18968,6.0
18969,-45.0
18970,-20.0
18971,-4.0
18972,3.0
18973,22.0
18974,6.0
18975,65.0
18976,-10.0
18977,0.0
18978,-32.0
18979,229.0
18980,1.0
18981,-10.0
18982,-32.0
18983,-3.0
18984,-3.0
18985,-12.0
18986,57.0
18987,-4.0
18988,-9.0
18989,-23.0
18990,0.0
18991,1.0
18992,6.0
18993,170.0
18994,-20.0
18995,9.0
18996,1.0
18997,-46.0
18998,4.0
18999,3.0
19000,29.0
19001,-39.0
19002,-17.0
19003,-9.0
19004,-13.0
19005,6.0
19006,-36.0
19007,-4.0
19008,4.0
19009,-19.0
19010,-14.0
19011,-10.0
19012,82.0
19013,-16.0
19014,-11.0
19015,-9.0
19016,4.0
19017,34.0
19018,69.0
19019,14.0
19020,32.0
19021,-16.0
19022,-17.0
19023,-16.0
19024,1.0
19025,0.0
19026,6.0
19027,-12.0
19028,-3.0
19029,73.0
19030,-45.0
19031,-5.0
19032,29.0
19033,-20.0
19034,-24.0
19035,-18.0
19036,24.0
19037,6.0
19038,27.0
19039,8.0
19040,-16.0
19041,-15.0
19042,1.0
19043,-6.0
19044,26.0
19045,-3.0
19046,-19.0
19047,-15.0
19048,97.0
19049,-43.0
19050,-9.0
19051,-9.0
19052,7.0
19053,116.0
19054,-1.0
19055,-13.0
19056,-18.0
19057,20.0
19058,-10.0
19059,-19.0
19060,196.0
19061,51.0
19062,-13.0
19063,-10.0
19064,-6.0
19065,-11.0
19066,15.0
19067,-5.0
19068,-7.0
19069,-2.0
19070,134.0
19071,-20.0
19072,-8.0
19073,21.0
19074,-17.0
19075,-15.0
19076,6.0
19077,-8.0
19078,52.0
19079,-9.0
19080,-9.0
19081,-3.0
19082,-29.0
19083,-21.0
19084,-8.0
19085,-8.0
19086,44.0
19087,-10.0
19088,-30.0
19089,-1.0
19090,-26.0
19091,18.0
19092,-20.0
19093,-4.0
19094,-13.0
19095,149.0
19096,77.0
19097,-16.0
19098,0.0
19099,-1.0
19100,-19.0
19101,-15.0
19102,-8.0
19103,1.0
19104,8.0
19105,-11.0
19106,-4.0
19107,-9.0
19108,-10.0
19109,-1.0
19110,-19.0
19111,-8.0
19112,54.0
19113,-12.0
19114,-5.0
19115,-22.0
19116,2.0
19117,100.0
19118,-12.0
19119,-17.0
19120,-14.0
19121,104.0
19122,0.0
19123,-25.0
19124,10.0
19125,-18.0
19126,-5.0
19127,-4.0
19128,1.0
19129,17.0
19130,-1.0
19131,-6.0
19132,-8.0
19133,0.0
19134,-16.0
19135,-1.0
19136,199.0
19137,18.0
19138,-20.0
19139,148.0
19140,41.0
19141,-3.0
19142,-20.0
19143,-5.0
19144,-31.0
19145,-13.0
19146,-12.0
19147,75.0
19148,33.0
19149,-2.0
19150,-14.0
19151,49.0
19152,113.0
19153,-5.0
19154,11.0
19155,38.0
19156,24.0
19157,-8.0
19158,-12.0
19159,-2.0
19160,33.0
19161,-6.0
19162,-21.0
19163,-10.0
19164,1.0
19165,-7.0
19166,-9.0
19167,0.0
19168,27.0
19169,-9.0
19170,-26.0
19171,-36.0
19172,-13.0
19173,14.0
19174,-6.0
19175,-21.0
19176,13.0
19177,-36.0
19178,-12.0
19179,128.0
19180,-19.0
19181,19.0
19182,-21.0
19183,-16.0
19184,-14.0
19185,9.0
19186,-6.0
19187,-5.0
19188,16.0
19189,23.0
19190,-16.0
19191,26.0
19192,-2.0
19193,-18.0
19194,-15.0
19195,-22.0
19196,-2.0
19197,-24.0
19198,-22.0
19199,14.0
19200,-8.0
19201,67.0
19202,-12.0
19203,-2.0
19204,-22.0
19205,-26.0
19206,3.0
19207,-9.0
19208,23.0
19209,-29.0
19210,9.0
19211,-12.0
19212,-18.0
19213,-2.0
19214,-8.0
19215,-12.0
19216,-16.0
19217,-22.0
19218,10.0
19219,2.0
19220,-1.0
19221,15.0
19222,6.0
19223,50.0
19224,-7.0
19225,-32.0
19226,-3.0
19227,-12.0
19228,-5.0
19229,-11.0
19230,-9.0
19231,-17.0
19232,-20.0
19233,-16.0
19234,-26.0
19235,30.0
19236,-1.0
19237,-26.0
19238,-11.0
19239,26.0
19240,-20.0
19241,13.0
19242,-7.0
19243,-1.0
19244,-4.0
19245,-13.0
19246,-8.0
19247,-22.0
19248,49.0
19249,-1.0
19250,-24.0
19251,-29.0
19252,-2.0
19253,-1.0
19254,-14.0
19255,13.0
19256,13.0
19257,-7.0
19258,-25.0
19259,-10.0
19260,-8.0
19261,-9.0
19262,15.0
19263,-24.0
19264,4.0
19265,-11.0
19266,-14.0
19267,-15.0
19268,-5.0
19269,14.0
19270,-15.0
19271,-43.0
19272,-16.0
19273,-1.0
19274,-31.0
19275,4.0
19276,25.0
19277,-17.0
19278,-54.0
19279,9.0
19280,28.0
19281,3.0
19282,108.0
19283,5.0
19284,-18.0
19285,168.0
19286,-13.0
19287,7.0
19288,109.0
